__time,/count,/rtt
1694534679.074650,425000.000000000,4323.000000000
1694534679.118051,426000.000000000,3698.000000000
1694534679.163054,427000.000000000,4427.000000000
1694534679.207973,428000.000000000,4063.000000000
1694534679.252351,429000.000000000,3698.000000000
1694534679.297159,430000.000000000,4114.000000000
1694534679.342392,431000.000000000,4167.000000000
1694534679.388698,432000.000000000,4323.000000000
1694534679.432674,433000.000000000,4115.000000000
1694534679.479572,434000.000000000,3750.000000000
1694534679.522720,435000.000000000,4115.000000000
1694534679.567595,436000.000000000,4688.000000000
1694534679.613859,437000.000000000,4010.000000000
1694534679.658741,438000.000000000,4324.000000000
1694534679.704699,439000.000000000,4115.000000000
1694534679.750710,440000.000000000,4011.000000000
1694534679.796379,441000.000000000,4323.000000000
1694534679.842716,442000.000000000,4114.000000000
1694534679.888994,443000.000000000,4167.000000000
1694534679.934319,444000.000000000,3958.000000000
1694534679.979511,445000.000000000,4167.000000000
1694534680.026429,446000.000000000,4114.000000000
1694534680.072735,447000.000000000,3646.000000000
1694534680.119266,448000.000000000,4531.000000000
1694534680.167255,449000.000000000,3958.000000000
1694534680.211412,450000.000000000,4011.000000000
1694534680.258665,451000.000000000,4688.000000000
1694534680.306422,452000.000000000,3959.000000000
1694534680.352583,453000.000000000,3906.000000000
1694534680.400836,454000.000000000,3959.000000000
1694534680.445964,455000.000000000,4271.000000000
1694534680.492166,456000.000000000,4011.000000000
1694534680.541720,457000.000000000,3959.000000000
1694534680.586925,458000.000000000,3906.000000000
1694534680.634847,459000.000000000,4376.000000000
1694534680.682957,460000.000000000,4480.000000000
1694534680.729582,461000.000000000,9219.000000000
1694534680.776236,462000.000000000,4688.000000000
1694534680.825151,463000.000000000,4375.000000000
1694534680.871359,464000.000000000,4063.000000000
1694534680.920356,465000.000000000,4219.000000000
1694534680.967955,466000.000000000,4166.000000000
1694534681.015887,467000.000000000,4167.000000000
1694534681.062660,468000.000000000,4115.000000000
1694534681.112423,469000.000000000,3750.000000000
1694534681.159437,470000.000000000,4375.000000000
1694534681.207481,471000.000000000,4479.000000000
1694534681.256414,472000.000000000,4063.000000000
1694534681.305118,473000.000000000,4271.000000000
1694534681.353483,474000.000000000,4062.000000000
1694534681.400659,475000.000000000,3645.000000000
1694534681.449920,476000.000000000,4063.000000000
1694534681.497856,477000.000000000,4167.000000000
1694534681.547460,478000.000000000,4323.000000000
1694534681.596042,479000.000000000,4428.000000000
1694534681.644954,480000.000000000,4062.000000000
1694534681.694039,481000.000000000,4688.000000000
1694534681.744220,482000.000000000,4427.000000000
1694534681.792015,483000.000000000,4063.000000000
1694534681.841528,484000.000000000,3855.000000000
