__time,/time/dim,/time/time
1694537090.114137,562000.000000000,292764.000000000
1694537090.174672,563000.000000000,291411.000000000
1694537090.235431,564000.000000000,291775.000000000
1694537090.296484,565000.000000000,345890.000000000
1694537090.357371,566000.000000000,293546.000000000
1694537090.418021,567000.000000000,305525.000000000
1694537090.479341,568000.000000000,298390.000000000
1694537090.540547,569000.000000000,295681.000000000
1694537090.602021,570000.000000000,291515.000000000
1694537090.663626,571000.000000000,294431.000000000
1694537090.725140,572000.000000000,293181.000000000
1694537090.786901,573000.000000000,293182.000000000
1694537090.848721,574000.000000000,288390.000000000
1694537090.910629,575000.000000000,301672.000000000
1694537090.972626,576000.000000000,288754.000000000
1694537091.034729,577000.000000000,292661.000000000
1694537091.096880,578000.000000000,293494.000000000
1694537091.159148,579000.000000000,302088.000000000
1694537091.221618,580000.000000000,293286.000000000
1694537091.284085,581000.000000000,312713.000000000
1694537091.346681,582000.000000000,300057.000000000
1694537091.409518,583000.000000000,301775.000000000
1694537091.472409,584000.000000000,300369.000000000
1694537091.535347,585000.000000000,305212.000000000
1694537091.599155,586000.000000000,332818.000000000
1694537091.662238,587000.000000000,292244.000000000
1694537091.725572,588000.000000000,313963.000000000
1694537091.788900,589000.000000000,294067.000000000
1694537091.852404,590000.000000000,311672.000000000
1694537091.915938,591000.000000000,294067.000000000
1694537091.980180,592000.000000000,298494.000000000
1694537092.043836,593000.000000000,300473.000000000
1694537092.107875,594000.000000000,308442.000000000
1694537092.171597,595000.000000000,298129.000000000
1694537092.235762,596000.000000000,300213.000000000
1694537092.299865,597000.000000000,308910.000000000
1694537092.364555,598000.000000000,310161.000000000
1694537092.429430,599000.000000000,339484.000000000
1694537092.493778,600000.000000000,299067.000000000
1694537092.558379,601000.000000000,319797.000000000
1694537092.623664,602000.000000000,307192.000000000
1694537092.688402,603000.000000000,290577.000000000
1694537092.753337,604000.000000000,321359.000000000
1694537092.818535,605000.000000000,303442.000000000
1694537092.883804,606000.000000000,299744.000000000
1694537092.949087,607000.000000000,297973.000000000
1694537093.014373,608000.000000000,301931.000000000
1694537093.079903,609000.000000000,308285.000000000
1694537093.145670,610000.000000000,311880.000000000
1694537093.211344,611000.000000000,304275.000000000
1694537093.277232,612000.000000000,300995.000000000
1694537093.344085,613000.000000000,322557.000000000
1694537093.409536,614000.000000000,306671.000000000
1694537093.475759,615000.000000000,308130.000000000
1694537093.542011,616000.000000000,307192.000000000
1694537093.608378,617000.000000000,355527.000000000
1694537093.674858,618000.000000000,308807.000000000
1694537093.741336,619000.000000000,317766.000000000
1694537093.808017,620000.000000000,305109.000000000
1694537093.874696,621000.000000000,322297.000000000
1694537093.942035,622000.000000000,312661.000000000
1694537094.008822,623000.000000000,309379.000000000
1694537094.075892,624000.000000000,326568.000000000
1694537094.143062,625000.000000000,315369.000000000
1694537094.210356,626000.000000000,314171.000000000
1694537094.277785,627000.000000000,319744.000000000
1694537094.345357,628000.000000000,316984.000000000
1694537094.413832,629000.000000000,307401.000000000
1694537094.480883,630000.000000000,324067.000000000
1694537094.548625,631000.000000000,317766.000000000
1694537094.616852,632000.000000000,309953.000000000
1694537094.684976,633000.000000000,323807.000000000
1694537094.753302,634000.000000000,320838.000000000
1694537094.821662,635000.000000000,328547.000000000
1694537094.890139,636000.000000000,312609.000000000
1694537094.958699,637000.000000000,319796.000000000
1694537095.029972,638000.000000000,319015.000000000
1694537095.097088,639000.000000000,310213.000000000
1694537095.165791,640000.000000000,330682.000000000
1694537095.234747,641000.000000000,308286.000000000
1694537095.303776,642000.000000000,312921.000000000
1694537095.373028,643000.000000000,323651.000000000
1694537095.442194,644000.000000000,322140.000000000
1694537095.511361,645000.000000000,308338.000000000
1694537095.580880,646000.000000000,322245.000000000
1694537095.650370,647000.000000000,325265.000000000
1694537095.720031,648000.000000000,325473.000000000
1694537095.789845,649000.000000000,330994.000000000
