__time,/time/dim,/time/time
1694535974.403398,931000.000000000,3132959.000000000
1694535974.562494,932000.000000000,2022301.000000000
1694535974.840625,934000.000000000,2172409.000000000
1694535974.963963,935000.000000000,3506460.000000000
1694535975.088722,936000.000000000,1879484.000000000
1694535975.229969,937000.000000000,1827555.000000000
1694535975.374709,938000.000000000,1854014.000000000
1694535975.527891,939000.000000000,2322986.000000000
1694535975.683139,940000.000000000,2405801.000000000
1694535975.844784,941000.000000000,2038551.000000000
1694535976.009243,942000.000000000,1970840.000000000
1694535976.144262,943000.000000000,1963913.000000000
1694535976.256531,944000.000000000,2982173.000000000
1694535976.370585,945000.000000000,2979152.000000000
1694535976.493818,946000.000000000,3940899.000000000
1694535976.627279,947000.000000000,1860055.000000000
1694535976.760563,948000.000000000,2028915.000000000
1694535976.894532,949000.000000000,2045166.000000000
1694535977.035079,950000.000000000,1871150.000000000
1694535977.174050,951000.000000000,2975350.000000000
1694535977.307524,952000.000000000,2145689.000000000
1694535977.593693,954000.000000000,2074802.000000000
1694535978.017675,957000.000000000,2030374.000000000
1694535978.161946,958000.000000000,1824169.000000000
1694535978.296973,959000.000000000,1859171.000000000
1694535978.432952,960000.000000000,1900890.000000000
1694535978.571434,961000.000000000,2260276.000000000
1694535978.854592,963000.000000000,2046624.000000000
1694535978.990881,964000.000000000,2006675.000000000
1694535979.251573,966000.000000000,1879484.000000000
1694535979.392462,967000.000000000,2086313.000000000
1694535979.543883,968000.000000000,2230953.000000000
1694535979.708332,969000.000000000,3103271.000000000
1694535979.874639,970000.000000000,2936754.000000000
1694535980.027130,971000.000000000,2433511.000000000
1694535980.197618,972000.000000000,2069125.000000000
1694535980.329208,973000.000000000,1940995.000000000
1694535980.445043,974000.000000000,2170273.000000000
1694535980.562720,975000.000000000,2084646.000000000
1694535980.681037,976000.000000000,1877817.000000000
1694535980.799876,977000.000000000,2245432.000000000
1694535980.921363,978000.000000000,2054124.000000000
1694535981.039350,979000.000000000,1911360.000000000
1694535981.160786,980000.000000000,2053447.000000000
1694535981.282978,981000.000000000,1879327.000000000
1694535981.402858,982000.000000000,2038550.000000000
1694535981.663701,984000.000000000,2240953.000000000
1694535981.802671,985000.000000000,1857504.000000000
1694535981.948849,986000.000000000,2218765.000000000
1694535982.104641,987000.000000000,1922350.000000000
1694535982.270310,988000.000000000,1933495.000000000
1694535982.438424,989000.000000000,1943704.000000000
1694535982.618705,990000.000000000,7672939.000000000
1694535982.750664,991000.000000000,1930579.000000000
1694535982.868992,992000.000000000,2069437.000000000
1694535982.998479,993000.000000000,3812302.000000000
1694535983.136262,994000.000000000,2052249.000000000
1694535983.283661,995000.000000000,1937350.000000000
1694535983.447408,996000.000000000,6395035.000000000
1694535983.614750,997000.000000000,7371523.000000000
1694535983.747737,998000.000000000,1980892.000000000
1694535983.866651,999000.000000000,2021050.000000000
1694535984.015764,1000000.000000000,3800270.000000000
1694535984.152633,1001000.000000000,2299079.000000000
1694535984.303393,1002000.000000000,1945163.000000000
1694535984.464946,1003000.000000000,6547852.000000000
1694535984.625360,1004000.000000000,2048864.000000000
1694535984.779678,1005000.000000000,1974955.000000000
1694535984.899353,1006000.000000000,2088084.000000000
1694535985.029301,1007000.000000000,1942090.000000000
1694535985.168450,1008000.000000000,1970371.000000000
1694535985.322647,1009000.000000000,5539385.000000000
1694535985.483184,1010000.000000000,6426286.000000000
1694535985.655676,1011000.000000000,3051029.000000000
1694535985.821577,1012000.000000000,3450781.000000000
1694535985.984478,1013000.000000000,8552964.000000000
1694535986.115306,1014000.000000000,1982612.000000000
1694535986.236534,1015000.000000000,1928599.000000000
1694535986.368585,1016000.000000000,2353091.000000000
1694535986.513272,1017000.000000000,4712798.000000000
1694535986.667295,1018000.000000000,5629960.000000000
1694535986.833119,1019000.000000000,3136083.000000000
1694535987.000789,1020000.000000000,2405072.000000000
1694535987.169893,1021000.000000000,3053789.000000000
1694535987.341025,1022000.000000000,2140429.000000000
1694535987.509598,1023000.000000000,3369268.000000000
1694535987.954233,1026000.000000000,1972768.000000000
1694535988.091029,1027000.000000000,4308462.000000000
1694535988.236959,1028000.000000000,5410735.000000000
1694535988.384353,1029000.000000000,4810040.000000000
1694535988.542519,1030000.000000000,3159261.000000000
1694535988.700055,1031000.000000000,2138242.000000000
1694535988.863733,1032000.000000000,2091626.000000000
1694535989.032759,1033000.000000000,1988705.000000000
1694535989.192025,1034000.000000000,2108136.000000000
1694535989.358748,1035000.000000000,2120324.000000000
1694535989.865902,1038000.000000000,5567355.000000000
1694535990.020130,1039000.000000000,1988445.000000000
1694535990.175912,1040000.000000000,2292881.000000000
1694535990.340408,1041000.000000000,5575219.000000000
1694535990.495120,1042000.000000000,2072510.000000000
1694535990.815632,1044000.000000000,2299340.000000000
1694535991.302715,1047000.000000000,2150793.000000000
1694535991.467351,1048000.000000000,3118739.000000000
1694535991.601362,1049000.000000000,2187721.000000000
1694535991.728605,1050000.000000000,1955632.000000000
1694535991.865513,1051000.000000000,1942871.000000000
1694535992.012331,1052000.000000000,2197670.000000000
1694535992.175176,1053000.000000000,1993028.000000000
1694535992.314024,1054000.000000000,2281005.000000000
1694535992.461688,1055000.000000000,2205951.000000000
1694535992.621878,1056000.000000000,1938444.000000000
1694535992.783880,1057000.000000000,2081937.000000000
1694535992.956722,1058000.000000000,2170117.000000000
1694535993.229224,1060000.000000000,1931152.000000000
1694535993.370671,1061000.000000000,1976777.000000000
1694535993.519508,1062000.000000000,2043187.000000000
1694535993.679204,1063000.000000000,2029645.000000000
1694535993.852978,1064000.000000000,2021519.000000000
1694535994.034980,1065000.000000000,2131001.000000000
1694535994.198334,1066000.000000000,1991935.000000000
1694535994.369908,1067000.000000000,2148919.000000000
1694535994.549366,1068000.000000000,7531684.000000000
1694535994.699644,1069000.000000000,2026050.000000000
1694535994.830250,1070000.000000000,2124126.000000000
1694535994.969022,1071000.000000000,2063707.000000000
1694535995.119919,1072000.000000000,2184492.000000000
1694535995.284336,1073000.000000000,6474881.000000000
1694535995.457465,1074000.000000000,2018446.000000000
1694535995.600513,1075000.000000000,2036571.000000000
1694535995.730321,1076000.000000000,1989174.000000000
1694535995.873999,1077000.000000000,2005998.000000000
1694535996.033637,1078000.000000000,2016363.000000000
1694535996.201483,1079000.000000000,5594178.000000000
1694535996.368557,1080000.000000000,2257776.000000000
1694535996.541826,1081000.000000000,2060635.000000000
1694535996.715503,1082000.000000000,2001258.000000000
1694535996.912517,1083000.000000000,8171130.000000000
1694535997.099612,1084000.000000000,2270849.000000000
1694535997.812578,1088000.000000000,5932625.000000000
1694535997.981841,1089000.000000000,2185534.000000000
1694535998.149071,1090000.000000000,2165534.000000000
1694535998.474539,1092000.000000000,3216502.000000000
1694535998.620389,1093000.000000000,2060478.000000000
1694535998.781608,1094000.000000000,2138710.000000000
1694535999.145223,1096000.000000000,2061520.000000000
1694535999.291611,1097000.000000000,2037717.000000000
1694535999.423448,1098000.000000000,2226993.000000000
1694535999.570361,1099000.000000000,2007872.000000000
1694535999.741380,1100000.000000000,5941584.000000000
1694535999.918270,1101000.000000000,2071989.000000000
1694536000.129753,1102000.000000000,8244413.000000000
1694536000.314899,1103000.000000000,2224389.000000000
1694536000.465011,1104000.000000000,2068083.000000000
1694536000.597789,1105000.000000000,2002404.000000000
1694536000.750701,1106000.000000000,4625972.000000000
1694536000.917072,1107000.000000000,5829393.000000000
1694536001.100771,1108000.000000000,3570315.000000000
1694536001.285012,1109000.000000000,3335360.000000000
1694536001.469672,1110000.000000000,7316051.000000000
1694536001.657941,1111000.000000000,2166419.000000000
1694536001.861949,1112000.000000000,7451942.000000000
1694536002.048954,1113000.000000000,2202357.000000000
1694536002.954976,1118000.000000000,2008446.000000000
1694536003.140698,1119000.000000000,2269339.000000000
1694536003.324113,1120000.000000000,2248453.000000000
1694536003.518110,1121000.000000000,2181732.000000000
1694536003.724100,1122000.000000000,2089698.000000000
1694536003.873535,1123000.000000000,2113084.000000000
1694536004.008326,1124000.000000000,2083447.000000000
1694536004.160705,1125000.000000000,2176419.000000000
1694536004.320082,1126000.000000000,2080740.000000000
1694536004.491325,1127000.000000000,2180898.000000000
1694536004.676389,1128000.000000000,2293922.000000000
1694536004.865587,1129000.000000000,2024696.000000000
1694536005.013882,1130000.000000000,2075530.000000000
1694536005.150610,1131000.000000000,3210304.000000000
1694536005.305175,1132000.000000000,2210899.000000000
1694536005.465170,1133000.000000000,2216889.000000000
1694536005.638360,1134000.000000000,2291006.000000000
1694536005.788485,1135000.000000000,2155950.000000000
1694536005.925913,1136000.000000000,3266660.000000000
1694536006.074989,1137000.000000000,4044860.000000000
1694536006.236625,1138000.000000000,5447611.000000000
1694536006.413063,1139000.000000000,2051624.000000000
1694536006.592839,1140000.000000000,2092407.000000000
1694536006.781528,1141000.000000000,2249234.000000000
1694536006.960980,1142000.000000000,2181940.000000000
1694536007.148826,1143000.000000000,2266266.000000000
1694536007.339236,1144000.000000000,2260224.000000000
1694536008.148992,1148000.000000000,2291058.000000000
1694536008.352554,1149000.000000000,7310635.000000000
1694536008.545532,1150000.000000000,2063863.000000000
1694536008.748246,1151000.000000000,2269807.000000000
1694536009.316826,1154000.000000000,5751057.000000000
1694536009.887714,1157000.000000000,2290590.000000000
1694536010.062882,1158000.000000000,2085583.000000000
1694536010.247782,1159000.000000000,2097458.000000000
1694536010.399846,1160000.000000000,2254598.000000000
1694536010.540464,1161000.000000000,2093448.000000000
1694536010.697179,1162000.000000000,2303766.000000000
1694536010.874899,1163000.000000000,2266942.000000000
1694536011.067707,1164000.000000000,2175065.000000000
1694536011.221567,1165000.000000000,2155324.000000000
1694536011.363527,1166000.000000000,2128605.000000000
1694536011.521717,1167000.000000000,2186368.000000000
1694536011.699485,1168000.000000000,2315277.000000000
1694536011.900445,1169000.000000000,2294131.000000000
1694536012.113432,1170000.000000000,8134669.000000000
1694536012.254159,1171000.000000000,2122042.000000000
1694536012.395790,1172000.000000000,2102927.000000000
1694536012.555328,1173000.000000000,2127094.000000000
1694536012.733503,1174000.000000000,2105688.000000000
1694536012.932977,1175000.000000000,2162825.000000000
1694536013.081848,1176000.000000000,2258296.000000000
1694536013.225071,1177000.000000000,2266838.000000000
1694536013.386301,1178000.000000000,4682275.000000000
1694536013.563291,1179000.000000000,2127251.000000000
1694536013.747509,1180000.000000000,2157512.000000000
1694536013.955704,1181000.000000000,7931694.000000000
1694536014.100918,1182000.000000000,2208764.000000000
1694536014.244933,1183000.000000000,2249181.000000000
1694536014.406168,1184000.000000000,2110844.000000000
1694536014.573575,1185000.000000000,2143605.000000000
1694536014.759315,1186000.000000000,2171679.000000000
1694536014.962946,1187000.000000000,2092041.000000000
1694536015.161551,1188000.000000000,7316884.000000000
1694536015.360108,1189000.000000000,2213972.000000000
1694536015.570699,1190000.000000000,3559793.000000000
1694536015.752649,1191000.000000000,2614036.000000000
1694536016.471127,1195000.000000000,2178294.000000000
1694536016.661068,1196000.000000000,7526214.000000000
1694536016.861588,1197000.000000000,2370070.000000000
1694536017.068947,1198000.000000000,2433823.000000000
1694536017.271875,1199000.000000000,2311684.000000000
1694536017.427803,1200000.000000000,2206107.000000000
1694536017.573066,1201000.000000000,2176315.000000000
1694536017.731916,1202000.000000000,2210847.000000000
1694536017.904207,1203000.000000000,2202253.000000000
1694536018.098476,1204000.000000000,3884283.000000000
1694536018.289413,1205000.000000000,3533699.000000000
1694536018.477241,1206000.000000000,6664886.000000000
1694536018.677556,1207000.000000000,2127928.000000000
1694536018.837362,1208000.000000000,2149335.000000000
1694536018.983542,1209000.000000000,2199284.000000000
1694536019.150920,1210000.000000000,5101089.000000000
1694536019.334380,1211000.000000000,6177840.000000000
1694536019.535467,1212000.000000000,3791415.000000000
1694536019.734835,1213000.000000000,2276786.000000000
1694536019.939495,1214000.000000000,3572971.000000000
1694536020.132336,1215000.000000000,2206472.000000000
1694536020.335091,1216000.000000000,2328298.000000000
1694536020.540610,1217000.000000000,2682268.000000000
1694536021.358620,1221000.000000000,6413680.000000000
1694536021.561816,1222000.000000000,2349653.000000000
1694536021.726359,1223000.000000000,2166366.000000000
1694536021.894487,1224000.000000000,2299339.000000000
1694536022.271873,1226000.000000000,2221680.000000000
1694536022.487400,1227000.000000000,3731829.000000000
1694536022.698217,1228000.000000000,2222306.000000000
1694536022.919186,1229000.000000000,2215951.000000000
1694536023.149401,1230000.000000000,5217603.000000000
1694536023.372056,1231000.000000000,3775737.000000000
1694536023.581219,1232000.000000000,2513981.000000000
1694536023.921103,1234000.000000000,2362778.000000000
1694536024.091162,1235000.000000000,2421426.000000000
1694536024.284483,1236000.000000000,2356372.000000000
1694536024.484659,1237000.000000000,6499673.000000000
1694536024.694486,1238000.000000000,2363247.000000000
1694536024.916308,1239000.000000000,2233400.000000000
1694536025.107292,1240000.000000000,2319757.000000000
1694536025.299697,1241000.000000000,2419759.000000000
1694536025.516153,1242000.000000000,4762954.000000000
1694536026.140227,1245000.000000000,2268036.000000000
1694536026.301321,1246000.000000000,2421791.000000000
1694536026.452829,1247000.000000000,3351870.000000000
1694536026.618699,1248000.000000000,2180794.000000000
1694536026.799253,1249000.000000000,2389498.000000000
1694536026.994807,1250000.000000000,3539584.000000000
1694536027.197081,1251000.000000000,2260483.000000000
1694536027.399907,1252000.000000000,2275067.000000000
1694536027.602492,1253000.000000000,2412832.000000000
1694536027.805025,1254000.000000000,2367571.000000000
1694536028.015274,1255000.000000000,2378352.000000000
1694536028.345078,1257000.000000000,2213815.000000000
1694536028.512642,1258000.000000000,2830865.000000000
1694536028.696432,1259000.000000000,2404550.000000000
1694536028.892797,1260000.000000000,2256161.000000000
1694536029.099243,1261000.000000000,2283974.000000000
1694536029.328521,1262000.000000000,7584391.000000000
1694536029.535760,1263000.000000000,2652787.000000000
1694536029.762119,1264000.000000000,9453718.000000000
1694536029.921034,1265000.000000000,2262203.000000000
1694536030.075293,1266000.000000000,2212722.000000000
1694536030.241997,1267000.000000000,3198949.000000000
1694536030.412838,1268000.000000000,2322986.000000000
1694536030.597960,1269000.000000000,2275015.000000000
1694536030.804896,1270000.000000000,2238035.000000000
1694536031.021769,1271000.000000000,7868045.000000000
1694536031.243801,1272000.000000000,3734850.000000000
1694536031.445894,1273000.000000000,2247150.000000000
1694536031.664520,1274000.000000000,2664193.000000000
1694536032.115544,1276000.000000000,2471948.000000000
1694536032.915049,1280000.000000000,2366529.000000000
1694536033.127437,1281000.000000000,2255588.000000000
1694536033.340075,1282000.000000000,2250066.000000000
1694536033.544795,1283000.000000000,2454709.000000000
1694536033.748599,1284000.000000000,2310485.000000000
1694536033.972887,1285000.000000000,2446791.000000000
1694536034.201922,1286000.000000000,2371424.000000000
1694536034.525169,1288000.000000000,2428145.000000000
1694536034.704797,1289000.000000000,5039004.000000000
1694536034.895873,1290000.000000000,2492730.000000000
1694536035.102923,1291000.000000000,2377831.000000000
1694536035.302540,1292000.000000000,4158977.000000000
1694536035.497506,1293000.000000000,6168568.000000000
1694536035.718820,1294000.000000000,7780387.000000000
1694536035.979763,1295000.000000000,2461219.000000000
1694536036.149220,1296000.000000000,2294391.000000000
1694536036.308650,1297000.000000000,2288245.000000000
1694536036.487544,1298000.000000000,2289859.000000000
1694536036.693444,1299000.000000000,6762492.000000000
1694536036.921239,1300000.000000000,3925428.000000000
1694536037.087150,1301000.000000000,2344132.000000000
1694536037.250233,1302000.000000000,3567918.000000000
1694536037.428290,1303000.000000000,2338767.000000000
1694536037.635035,1304000.000000000,6813691.000000000
1694536037.862364,1305000.000000000,2442468.000000000
1694536038.114492,1306000.000000000,11696752.000000000
1694536038.270991,1307000.000000000,2370799.000000000
1694536038.430218,1308000.000000000,2275796.000000000
1694536038.613535,1309000.000000000,5480162.000000000
1694536038.817924,1310000.000000000,6593424.000000000
1694536039.035522,1311000.000000000,6837285.000000000
1694536039.247842,1312000.000000000,2455385.000000000
1694536039.474724,1313000.000000000,2458198.000000000
1694536039.658697,1314000.000000000,3926470.000000000
1694536039.844545,1315000.000000000,2316683.000000000
1694536040.043625,1316000.000000000,2763831.000000000
1694536040.512611,1318000.000000000,6003511.000000000
1694536040.709248,1319000.000000000,2433718.000000000
1694536040.920785,1320000.000000000,3856989.000000000
1694536041.118663,1321000.000000000,2345121.000000000
1694536041.322687,1322000.000000000,2422364.000000000
1694536041.516850,1323000.000000000,2637683.000000000
1694536042.136507,1326000.000000000,2485647.000000000
1694536042.346845,1327000.000000000,2494344.000000000
1694536042.572702,1328000.000000000,2474448.000000000
1694536042.815282,1329000.000000000,2312672.000000000
1694536042.995488,1330000.000000000,2367674.000000000
1694536043.160176,1331000.000000000,3660733.000000000
1694536043.338847,1332000.000000000,2270067.000000000
1694536043.533603,1333000.000000000,2274859.000000000
1694536043.737828,1334000.000000000,2345903.000000000
1694536043.953840,1335000.000000000,2486480.000000000
1694536044.198704,1336000.000000000,2489605.000000000
1694536044.385652,1337000.000000000,2334652.000000000
1694536044.549796,1338000.000000000,3817821.000000000
1694536044.739777,1339000.000000000,2363924.000000000
1694536044.942578,1340000.000000000,2473719.000000000
1694536045.171504,1341000.000000000,2619036.000000000
1694536045.410339,1342000.000000000,9652994.000000000
1694536045.572564,1343000.000000000,2379550.000000000
1694536045.737621,1344000.000000000,2278661.000000000
1694536045.925159,1345000.000000000,2570545.000000000
1694536046.130148,1346000.000000000,2310121.000000000
1694536046.361022,1347000.000000000,2375122.000000000
1694536046.582703,1348000.000000000,6429513.000000000
1694536046.808021,1349000.000000000,2385383.000000000
1694536046.997210,1350000.000000000,2512001.000000000
1694536047.185173,1351000.000000000,2361164.000000000
1694536047.388102,1352000.000000000,2540596.000000000
1694536047.814458,1354000.000000000,5455630.000000000
1694536048.019881,1355000.000000000,2535440.000000000
1694536048.259228,1356000.000000000,8500564.000000000
1694536048.421588,1357000.000000000,2397102.000000000
1694536048.590597,1358000.000000000,2450385.000000000
1694536048.779238,1359000.000000000,2362987.000000000
1694536048.995365,1360000.000000000,2386112.000000000
1694536049.261591,1361000.000000000,4088142.000000000
1694536049.485482,1362000.000000000,7065052.000000000
1694536049.709708,1363000.000000000,4295023.000000000
1694536049.928838,1364000.000000000,7056458.000000000
1694536050.184209,1365000.000000000,2456218.000000000
1694536050.396202,1366000.000000000,2434499.000000000
1694536050.563490,1367000.000000000,2307516.000000000
1694536050.757123,1368000.000000000,5644229.000000000
1694536050.971788,1369000.000000000,2411374.000000000
1694536051.224773,1370000.000000000,2394915.000000000
1694536051.399991,1371000.000000000,2413821.000000000
1694536051.568006,1372000.000000000,2495178.000000000
1694536051.761148,1373000.000000000,5359429.000000000
1694536051.983062,1374000.000000000,6992655.000000000
1694536052.226671,1375000.000000000,7036822.000000000
1694536052.464089,1376000.000000000,2557836.000000000
1694536052.639515,1377000.000000000,2428562.000000000
1694536052.808187,1378000.000000000,2517418.000000000
1694536052.996842,1379000.000000000,4756703.000000000
1694536053.201488,1380000.000000000,2571378.000000000
1694536053.431477,1381000.000000000,7432355.000000000
1694536053.678525,1382000.000000000,3815841.000000000
1694536053.864495,1383000.000000000,2404029.000000000
1694536054.075594,1384000.000000000,6143879.000000000
1694536054.303967,1385000.000000000,2537366.000000000
1694536054.532517,1386000.000000000,5378753.000000000
1694536054.888830,1388000.000000000,2517470.000000000
1694536055.079400,1389000.000000000,5070253.000000000
1694536055.286585,1390000.000000000,6184297.000000000
1694536055.509388,1391000.000000000,2588202.000000000
1694536055.735358,1392000.000000000,2561482.000000000
1694536055.963394,1393000.000000000,3976992.000000000
1694536056.187317,1394000.000000000,2529710.000000000
1694536056.415438,1395000.000000000,2556638.000000000
1694536056.653826,1396000.000000000,2524241.000000000
1694536056.843982,1397000.000000000,2451687.000000000
1694536057.015563,1398000.000000000,2459604.000000000
1694536057.204942,1399000.000000000,2403560.000000000
1694536057.415963,1400000.000000000,6214818.000000000
1694536057.654648,1401000.000000000,2404654.000000000
1694536057.900136,1402000.000000000,2579920.000000000
1694536058.140441,1403000.000000000,2454187.000000000
1694536058.385072,1404000.000000000,2418405.000000000
1694536058.584283,1405000.000000000,2422103.000000000
1694536058.775623,1406000.000000000,2599400.000000000
1694536059.185941,1408000.000000000,2369913.000000000
1694536059.389438,1409000.000000000,2418717.000000000
1694536059.610373,1410000.000000000,4054234.000000000
1694536059.829075,1411000.000000000,2549711.000000000
1694536060.073198,1412000.000000000,4200853.000000000
1694536060.254896,1413000.000000000,2409602.000000000
1694536060.432448,1414000.000000000,4102152.000000000
1694536060.637733,1415000.000000000,2412571.000000000
1694536060.856230,1416000.000000000,2440436.000000000
1694536061.091189,1417000.000000000,2423769.000000000
1694536061.352507,1418000.000000000,9956803.000000000
1694536061.572975,1419000.000000000,2672215.000000000
1694536061.830086,1420000.000000000,9511478.000000000
1694536062.006939,1421000.000000000,2401894.000000000
1694536062.182280,1422000.000000000,4179342.000000000
1694536062.386031,1423000.000000000,2497052.000000000
1694536062.613648,1424000.000000000,2571325.000000000
1694536062.853541,1425000.000000000,2617838.000000000
1694536063.084919,1426000.000000000,2568722.000000000
1694536063.326819,1427000.000000000,2432571.000000000
1694536063.579291,1428000.000000000,7498450.000000000
1694536063.808234,1429000.000000000,4113871.000000000
1694536064.036791,1430000.000000000,2801854.000000000
1694536064.987691,1434000.000000000,2559867.000000000
1694536065.190137,1435000.000000000,2573825.000000000
1694536065.421550,1436000.000000000,2420124.000000000
1694536065.667648,1437000.000000000,7634600.000000000
1694536065.910226,1438000.000000000,7606110.000000000
1694536066.102990,1439000.000000000,2739039.000000000
1694536066.515106,1441000.000000000,2402883.000000000
1694536066.748042,1442000.000000000,5372814.000000000
1694536066.970064,1443000.000000000,2554450.000000000
1694536067.192222,1444000.000000000,2514032.000000000
1694536067.431921,1445000.000000000,2479448.000000000
1694536067.672750,1446000.000000000,2478302.000000000
1694536067.856714,1447000.000000000,2514032.000000000
1694536068.035012,1448000.000000000,2483719.000000000
1694536068.234240,1449000.000000000,2650547.000000000
1694536068.454845,1450000.000000000,2614660.000000000
1694536068.694302,1451000.000000000,2578096.000000000
1694536068.882666,1452000.000000000,2456843.000000000
1694536069.063348,1453000.000000000,2581378.000000000
1694536069.261328,1454000.000000000,2456634.000000000
1694536069.489006,1455000.000000000,6422949.000000000
1694536069.726483,1456000.000000000,2577107.000000000
1694536069.912946,1457000.000000000,2506271.000000000
1694536070.092418,1458000.000000000,2427520.000000000
1694536070.292444,1459000.000000000,2514658.000000000
1694536070.512173,1460000.000000000,2678256.000000000
1694536070.754025,1461000.000000000,2682839.000000000
1694536070.938581,1462000.000000000,2643515.000000000
1694536071.119152,1463000.000000000,2457260.000000000
1694536071.319035,1464000.000000000,2474031.000000000
1694536071.539028,1465000.000000000,2452885.000000000
1694536071.797878,1466000.000000000,9108289.000000000
1694536071.976193,1467000.000000000,2571794.000000000
1694536072.157064,1468000.000000000,2614087.000000000
1694536072.369315,1469000.000000000,5692198.000000000
1694536072.594549,1470000.000000000,2443457.000000000
1694536072.860461,1471000.000000000,2480646.000000000
1694536073.128899,1472000.000000000,2544762.000000000
1694536073.315955,1473000.000000000,2530595.000000000
1694536073.507915,1474000.000000000,3955429.000000000
1694536073.715714,1475000.000000000,2482157.000000000
1694536073.945916,1476000.000000000,2475802.000000000
1694536074.219152,1477000.000000000,4222572.000000000
1694536074.417643,1478000.000000000,2484917.000000000
1694536074.600251,1479000.000000000,2708465.000000000
1694536074.815541,1480000.000000000,2444290.000000000
1694536075.049265,1481000.000000000,4243146.000000000
1694536075.280867,1482000.000000000,6964840.000000000
1694536075.515678,1483000.000000000,2635650.000000000
1694536075.789726,1484000.000000000,4517788.000000000
1694536076.023577,1485000.000000000,2738257.000000000
1694536076.297311,1486000.000000000,5571517.000000000
1694536076.523102,1487000.000000000,4419505.000000000
1694536076.950438,1489000.000000000,2497365.000000000
1694536077.200499,1490000.000000000,4428359.000000000
1694536077.450274,1491000.000000000,2654661.000000000
1694536077.705956,1492000.000000000,4197935.000000000
1694536077.951361,1493000.000000000,3586355.000000000
1694536078.215166,1494000.000000000,8076018.000000000
1694536078.396181,1495000.000000000,2655339.000000000
1694536078.582740,1496000.000000000,2474083.000000000
1694536078.799417,1497000.000000000,5735741.000000000
1694536079.000419,1498000.000000000,2517834.000000000
1694536079.215355,1499000.000000000,2501635.000000000
1694536079.461712,1500000.000000000,4228145.000000000
